Unnamed: 0,id,region,profit,cost,sales,profitable
0,21793,US,0.59,528642.01,840541,Yes
0,21803,US,0.63,424065.7,691227,Yes
0,21830,US,0.98,584075.02,1156469,Yes
0,21834,US,0.26,704592.98,887787,Yes
0,21838,US,0.44,880116.02,1267367,Yes
0,21885,US,0.73,292693.26,506359,Yes
0,21896,US,0.71,660885.02,1130113,Yes
0,21905,US,0.67,261224.77,436245,Yes
0,21906,US,0.04,376456.93,391515,Yes
0,21909,US,0.13,321344.48,363119,Yes
0,21924,US,0.11,185269.74,205649,Yes
0,21925,US,0.44,233995.89,336954,Yes
0,21941,US,0.32,584772.22,771899,Yes
0,21950,US,0.32,230703.15,304528,Yes
0,21962,US,0.25,772723.57,965904,Yes
0,21968,US,0.3,998056.9,1297474,Yes
0,21976,US,0.88,230610.41,433548,Yes
0,21979,US,0.4,841790.22,1178506,Yes
0,21984,US,0.11,279828.7,310610,Yes
0,21994,US,0.63,268761.18,438081,Yes
0,21998,US,0.91,250784.31,478998,Yes
0,22006,US,0.73,676762.9,1170800,Yes
0,22017,US,0.41,516162.89,727790,Yes
0,22068,US,0.96,178428.32,349720,Yes
0,22070,US,0.62,178780.11,289624,Yes
0,22085,US,0.66,853629.53,1417025,Yes
0,22094,US,0.67,852526.34,1423719,Yes
0,22109,US,0.0,345504.32,345504,No
0,22123,US,0.76,840617.1,1479486,Yes
0,22131,US,0.7,853410.78,1450798,Yes
0,22170,US,0.84,487056.68,896184,Yes
0,22175,US,0.23,954005.21,1173426,Yes
0,22178,US,0.76,227639.66,400646,Yes
0,22181,US,0.31,620268.05,812551,Yes
0,22188,US,0.04,919585.72,956369,Yes
0,22191,US,0.38,933689.48,1288491,Yes
0,22192,US,0.56,834951.4,1302524,Yes
0,22228,US,0.7,277796.27,472254,Yes
0,22229,US,0.21,298331.47,360981,Yes
0,22279,US,0.41,454053.09,640215,Yes
0,22287,US,0.08,134369.27,145119,Yes
0,22311,US,0.02,297971.64,303931,Yes
0,22315,US,0.47,510740.06,750788,Yes
0,22316,US,0.55,203975.15,316161,Yes
0,22327,US,0.96,653847.84,1281542,Yes
0,22358,US,0.73,676270.12,1169947,Yes
0,22366,US,0.37,484457.46,663707,Yes
0,22380,US,0.32,168107.42,221902,Yes
0,22383,US,0.71,241653.81,413228,Yes
0,22394,US,0.97,403195.67,794295,Yes
0,22404,US,0.45,691241.97,1002301,Yes
0,22410,US,0.77,814212.57,1441156,Yes
0,22412,US,0.59,105074.18,167068,Yes
0,22457,US,0.41,922204.03,1300308,Yes
0,22483,US,0.55,527739.06,817996,Yes
0,22488,US,0.9,328246.43,623668,Yes
0,22522,US,0.13,651299.3,735968,Yes
0,22525,US,0.17,961961.71,1125495,Yes
0,22528,US,0.55,409224.04,634297,Yes
0,22544,US,0.74,792907.28,1379659,Yes
0,22553,US,0.55,851582.23,1319952,Yes
0,22557,US,0.8,834759.17,1502567,Yes
0,22596,US,0.22,266841.78,325547,Yes
0,22600,US,0.02,818327.47,834694,Yes
0,22601,US,0.92,414276.39,795411,Yes
0,22629,US,0.89,332850.1,629087,Yes
0,22651,US,0.23,150967.59,185690,Yes
0,22673,US,0.67,956134.81,1596745,Yes
0,22692,US,0.89,993483.15,1877683,Yes
0,22707,US,0.38,982136.23,1355348,Yes
0,22724,US,0.21,121033.29,146450,Yes
0,22726,US,0.79,302724.11,541876,Yes
0,22727,US,0.52,475785.07,723193,Yes
0,22737,US,0.14,661737.71,754381,Yes
0,22746,US,0.18,575395.97,678967,Yes
0,22750,US,0.25,789330.63,986663,Yes
0,22761,US,0.83,600984.56,1099802,Yes
0,22763,US,0.59,363566.62,578071,Yes
0,22766,US,0.73,528084.86,913587,Yes
0,22782,US,0.86,503653.49,936795,Yes
0,22784,US,0.24,534244.75,662463,Yes
0,22793,US,0.37,702687.23,962682,Yes
0,22807,US,0.8,702581.17,1264646,Yes
0,22812,US,0.23,926677.55,1139813,Yes
0,22816,US,0.15,135387.34,155695,Yes
0,22821,US,0.46,155980.62,227732,Yes
0,22824,US,0.95,183282.24,357400,Yes
0,22835,US,0.53,794821.35,1216077,Yes
0,22842,US,0.69,877560.69,1483078,Yes
0,22844,US,0.74,114682.66,199548,Yes
0,22869,US,0.22,135804.21,165681,Yes
0,22872,US,0.86,239158.2,444834,Yes
0,22879,US,0.98,667076.1,1320811,Yes
0,22899,US,0.08,160646.55,173498,Yes
0,22917,US,0.33,329573.96,438333,Yes
0,22923,US,0.44,315998.38,455038,Yes
0,22930,US,0.16,787262.12,913224,Yes
0,22937,US,0.09,426293.23,464660,Yes
0,22953,US,0.87,954896.66,1785657,Yes
0,22955,US,0.5,753036.67,1129555,Yes
0,22958,US,0.13,296472.34,335014,Yes
0,22973,US,0.52,729975.24,1109562,Yes
0,22978,US,0.39,943736.36,1311794,Yes
0,22980,US,0.91,560717.54,1070971,Yes
0,22984,US,0.05,927768.42,974157,Yes
0,22993,US,0.18,998216.68,1177896,Yes
0,23001,US,0.71,749216.4,1281160,Yes
0,23027,US,0.72,935713.25,1609427,Yes
0,23038,US,0.67,517406.57,864069,Yes
0,23048,US,0.08,573918.21,619832,Yes
0,23055,US,0.26,327558.13,412723,Yes
0,23056,US,0.62,613429.3,993755,Yes
0,23064,US,0.57,593264.3,931425,Yes
0,23068,US,0.46,167650.62,244770,Yes
0,23104,US,0.78,813757.66,1448489,Yes
0,23116,US,0.63,316224.28,515446,Yes
0,23119,US,0.59,943967.42,1500908,Yes
0,23128,US,0.76,610612.67,1074678,Yes
0,23141,US,0.5,345441.67,518163,Yes
0,23169,US,0.58,162385.7,256569,Yes
0,23175,US,0.09,518826.09,565520,Yes
0,23180,US,0.45,375710.39,544780,Yes
0,23183,US,0.07,105995.24,113415,Yes
0,23184,US,0.4,977066.11,1367893,Yes
0,23194,US,0.84,836278.28,1538752,Yes
0,23197,US,0.16,969921.14,1125109,Yes
0,23206,US,0.27,827265.42,1050627,Yes
0,23211,US,0.86,947015.88,1761450,Yes
0,23214,US,0.09,997482.35,1087256,Yes
0,23219,US,0.27,732340.48,930072,Yes
0,23225,US,0.13,989036.32,1117611,Yes
0,23229,US,0.37,679424.12,930811,Yes
0,23236,US,0.67,702671.8,1173462,Yes
0,23243,US,0.76,997095.27,1754888,Yes
0,23249,US,0.73,918582.95,1589149,Yes
0,23256,US,0.7,811642.86,1379793,Yes
0,23273,US,0.82,776525.7,1413277,Yes
0,23274,US,0.12,118352.51,132555,Yes
0,23282,US,0.19,758938.25,903137,Yes
0,23283,US,0.36,724108.65,984788,Yes
0,23295,US,0.55,289890.86,449331,Yes
0,23298,US,0.13,399983.61,451981,Yes
0,23300,US,0.13,891936.18,1007888,Yes
0,23305,US,0.1,384299.53,422729,Yes
0,23311,US,0.05,382767.47,401906,Yes
0,23337,US,0.78,802721.48,1428844,Yes
0,23340,US,0.04,490139.54,509745,Yes
0,23348,US,0.16,917835.86,1064690,Yes
0,23355,US,0.34,195749.68,262305,Yes
0,23370,US,0.27,173489.68,220332,Yes
0,23381,US,0.9,205869.44,391152,Yes
0,23396,US,0.58,228164.12,360499,Yes
0,23406,US,0.46,530943.69,775178,Yes
0,23429,US,0.82,129658.24,235978,Yes
0,23437,US,0.65,323945.92,534511,Yes
0,23438,US,0.55,615016.27,953275,Yes
0,23451,US,0.25,936692.02,1170865,Yes
0,23465,US,0.83,829559.38,1518094,Yes
0,23470,US,0.69,419874.14,709587,Yes
0,23472,US,0.85,952234.34,1761634,Yes
0,23474,US,0.8,575517.67,1035932,Yes
0,23485,US,0.98,638988.34,1265197,Yes
0,23490,US,0.49,639028.06,952152,Yes
0,23507,US,0.49,389922.62,580985,Yes
0,23520,US,0.2,661501.73,793802,Yes
0,23530,US,0.97,548970.91,1081473,Yes
0,23551,US,0.91,302013.1,576845,Yes
0,23552,US,0.02,936092.79,954815,Yes
0,23557,US,0.7,536038.63,911266,Yes
0,23583,US,0.56,937100.01,1461876,Yes
0,23584,US,0.5,670995.87,1006494,Yes
0,23600,US,0.12,176371.98,197537,Yes
0,23606,US,0.72,219534.52,377599,Yes
0,23607,US,0.19,104044.28,123813,Yes
0,23615,US,0.26,672369.88,847186,Yes
0,23641,US,0.46,176835.5,258180,Yes
0,23658,US,0.54,189400.55,291677,Yes
0,23674,US,0.01,912819.19,921947,Yes
0,23679,US,0.63,509960.07,831235,Yes
0,23686,US,0.28,275037.37,352048,Yes
0,23687,US,0.0,988521.21,988521,No
0,23692,US,0.7,395594.69,672511,Yes
0,23710,US,0.11,170230.27,188956,Yes
0,23714,US,0.62,417433.15,676242,Yes
0,23742,US,0.33,403941.04,537242,Yes
0,23744,US,0.45,690222.53,1000823,Yes
0,23790,US,0.86,116596.91,216870,Yes
0,23824,US,0.65,769122.47,1269052,Yes
0,23836,US,0.76,328193.63,577621,Yes
0,23837,US,0.16,700100.48,812117,Yes
0,23858,US,0.21,491071.44,594196,Yes
0,23870,US,0.37,437251.18,599034,Yes
0,23871,US,0.87,157283.98,294121,Yes
0,23892,US,0.53,175970.43,269235,Yes
0,23908,US,0.49,691974.16,1031041,Yes
0,23921,US,0.53,283481.84,433727,Yes
0,23939,US,0.44,805440.29,1159834,Yes
0,23944,US,0.69,739526.54,1249800,Yes
0,23945,US,0.86,378341.82,703716,Yes
0,23964,US,0.54,619826.52,954533,Yes
0,23968,US,0.76,959953.39,1689518,Yes
0,23983,US,0.61,116096.65,186916,Yes
0,23990,US,0.89,112403.03,212442,Yes
0,23992,US,0.17,937603.41,1096996,Yes
0,23993,US,0.53,494678.24,756858,Yes
0,23995,US,0.72,558565.0,960732,Yes
0,24000,US,0.6,572779.61,916447,Yes
0,24002,US,0.15,332039.77,381846,Yes
0,24004,US,0.14,237260.05,270476,Yes
0,24005,US,0.99,106932.51,212796,Yes
0,24023,US,0.48,791567.88,1171520,Yes
0,24053,US,0.52,428356.58,651102,Yes
0,24063,US,0.68,515227.56,865582,Yes
0,24064,US,0.06,619488.93,656658,Yes
0,24073,US,0.19,270426.89,321808,Yes
0,24082,US,0.8,444290.0,799722,Yes
0,24119,US,0.34,777383.34,1041694,Yes
0,24126,US,0.89,530413.03,1002481,Yes
0,24149,US,0.29,981781.6,1266498,Yes
0,24156,US,0.21,678515.75,821004,Yes
0,24170,US,0.04,995317.52,1035130,Yes
0,24178,US,0.83,402456.04,736495,Yes
0,24188,US,0.32,773105.61,1020499,Yes
0,24193,US,0.86,446585.93,830650,Yes
0,24195,US,0.15,969463.04,1114882,Yes
0,24197,US,0.04,445086.8,462890,Yes
0,24219,US,0.21,918104.73,1110907,Yes
0,24222,US,0.9,421201.06,800282,Yes
0,24223,US,0.25,635504.77,794381,Yes
0,24229,US,0.03,359756.66,370549,Yes
0,24232,US,0.71,473152.53,809091,Yes
0,24240,US,0.34,336356.66,450718,Yes
0,24245,US,0.53,550780.32,842694,Yes
0,24250,US,0.13,370800.15,419004,Yes
0,24260,US,0.21,814453.78,985489,Yes
0,24271,US,0.7,645499.44,1097349,Yes
0,24288,US,0.3,448343.99,582847,Yes
0,24295,US,0.31,807664.86,1058041,Yes
0,24301,US,0.38,465845.34,642867,Yes
0,24307,US,0.46,673386.59,983144,Yes
0,24313,US,0.04,804833.0,837026,Yes
0,24320,US,0.4,720317.5,1008444,Yes
0,24342,US,0.18,691756.68,816273,Yes
0,24354,US,0.91,574104.08,1096539,Yes
0,24368,US,0.33,779258.8,1036414,Yes
0,24374,US,0.35,416541.66,562331,Yes
0,24375,US,0.57,704309.78,1105766,Yes
0,24377,US,0.07,502612.5,537795,Yes
0,24412,US,0.71,316426.41,541089,Yes
0,24418,US,0.58,504609.0,797282,Yes
0,24426,US,0.67,694967.04,1160595,Yes
0,24436,US,1.0,377221.77,754444,Yes
0,24437,US,0.76,248851.42,437978,Yes
0,24444,US,0.9,713036.0,1354768,Yes
0,24447,US,0.59,303227.91,482132,Yes
0,24451,US,0.2,604686.84,725624,Yes
0,24469,US,0.04,464433.24,483011,Yes
0,24477,US,0.72,458610.57,788810,Yes
0,24484,US,0.03,662339.19,682209,Yes
0,24517,US,0.78,869506.55,1547722,Yes
0,24523,US,0.77,787593.3,1394040,Yes
0,24532,US,0.59,487617.03,775311,Yes
0,24538,US,0.99,980629.94,1951454,Yes
0,24543,US,0.98,966099.8,1912878,Yes
0,24553,US,0.88,532686.04,1001450,Yes
0,24560,US,0.11,768842.03,853415,Yes
0,24583,US,0.8,715395.9,1287713,Yes
0,24586,US,0.18,877813.96,1035820,Yes
0,24610,US,0.33,294593.36,391809,Yes
0,24618,US,0.39,445006.74,618559,Yes
0,24631,US,0.34,336104.9,450381,Yes
0,24632,US,0.46,518412.92,756883,Yes
0,24639,US,0.03,447063.47,460475,Yes
0,24657,US,0.77,339512.27,600937,Yes
0,24671,US,0.78,289416.57,515161,Yes
0,24676,US,0.7,459432.47,781035,Yes
0,24711,US,0.79,877153.64,1570105,Yes
0,24723,US,0.79,554971.78,993399,Yes
0,24730,US,0.25,956434.73,1195543,Yes
0,24742,US,0.83,330596.37,604991,Yes
0,24748,US,0.35,798606.28,1078118,Yes
0,24749,US,0.43,255166.77,364888,Yes
0,24764,US,0.64,968923.67,1589035,Yes
0,24768,US,0.06,829562.38,879336,Yes
0,24771,US,0.62,543812.65,880976,Yes
0,24782,US,0.79,879977.39,1575160,Yes
0,24789,US,0.48,525750.19,778110,Yes
0,24796,US,0.46,836184.7,1220830,Yes
0,24820,US,0.55,451494.17,699816,Yes
0,24821,US,0.72,559575.89,962471,Yes
0,24822,US,0.98,208160.02,412157,Yes
0,24828,US,0.11,810064.63,899172,Yes
0,24829,US,0.54,730722.28,1125312,Yes
0,24837,US,0.89,302530.11,571782,Yes
0,24841,US,0.21,271096.6,328027,Yes
0,24844,US,0.91,541297.27,1033878,Yes
0,24851,US,0.26,139158.61,175340,Yes
0,24861,US,0.73,823688.99,1424982,Yes
0,24867,US,0.47,324566.35,477113,Yes
0,24909,US,0.54,167439.33,257857,Yes
0,24910,US,0.82,442421.28,805207,Yes
0,24970,US,0.21,880507.84,1065414,Yes
0,24981,US,0.4,510446.93,714626,Yes
0,24984,US,0.15,592476.97,681349,Yes
0,24987,US,0.5,426550.05,639825,Yes
0,25007,US,0.28,804129.09,1029285,Yes
0,25015,US,0.46,141798.24,207025,Yes
0,25033,US,0.85,672114.97,1243413,Yes
0,25040,US,0.04,482889.14,502205,Yes
0,25042,US,0.32,745018.38,983424,Yes
0,25043,US,0.68,507671.92,852889,Yes
0,25060,US,0.11,632887.62,702505,Yes
0,25096,US,0.13,557845.61,630366,Yes
0,25106,US,0.43,774399.33,1107391,Yes
0,25112,US,0.43,555346.34,794145,Yes
0,25113,US,0.81,559251.79,1012246,Yes
0,25118,US,0.84,627117.63,1153896,Yes
0,25124,US,0.3,566561.0,736529,Yes
0,25126,US,0.04,384104.68,399469,Yes
0,25134,US,0.2,127568.8,153083,Yes
0,25145,US,0.2,266549.51,319859,Yes
0,25149,US,0.41,540022.04,761431,Yes
0,25161,US,0.61,620705.2,999335,Yes
0,25164,US,0.58,778648.15,1230264,Yes
0,25167,US,0.78,187381.08,333538,Yes
0,25181,US,0.78,899269.44,1600700,Yes
0,25190,US,0.75,575904.06,1007832,Yes
0,25209,US,0.94,355239.14,689164,Yes
0,25212,US,0.44,455888.44,656479,Yes
0,25229,US,0.03,979895.33,1009292,Yes
0,25242,US,0.18,395743.88,466978,Yes
0,25244,US,0.03,208611.62,214870,Yes
0,25246,US,0.5,624830.66,937246,Yes
0,25247,US,0.82,777195.96,1414497,Yes
0,25269,US,0.71,439733.74,751945,Yes
0,25275,US,0.62,984444.61,1594800,Yes
0,25291,US,1.0,190346.46,380693,Yes
0,25303,US,0.14,274813.76,313288,Yes
0,25321,US,0.03,829291.37,854170,Yes
0,25336,US,0.26,534944.11,674030,Yes
0,25337,US,0.66,575385.49,955140,Yes
0,25338,US,0.27,495138.25,628826,Yes
0,25341,US,0.45,175449.85,254402,Yes
0,25358,US,0.99,424225.8,844209,Yes
0,25364,US,0.53,614521.42,940218,Yes
0,25369,US,0.29,757532.58,977217,Yes
0,25371,US,0.7,520992.08,885687,Yes
0,25383,US,0.83,632864.47,1158142,Yes
0,25386,US,0.35,211068.1,284942,Yes
0,25397,US,0.86,804421.99,1496225,Yes
0,25407,US,0.3,615086.39,799612,Yes
0,25418,US,0.44,731971.79,1054039,Yes
0,25425,US,0.84,129428.45,238148,Yes
0,25426,US,0.73,927047.36,1603792,Yes
0,25440,US,0.17,301392.72,352629,Yes
0,25467,US,0.5,479566.07,719349,Yes
0,25481,US,0.7,701309.38,1192226,Yes
0,25484,US,0.58,477109.17,753832,Yes
0,25490,US,0.24,808300.39,1002292,Yes
0,25496,US,0.84,437516.37,805030,Yes
0,25497,US,0.25,959614.82,1199519,Yes
0,25513,US,0.96,441369.5,865084,Yes
0,25545,US,0.2,719509.17,863411,Yes
0,25551,US,0.49,878325.49,1308705,Yes
0,25577,US,0.72,924222.51,1589663,Yes
0,25606,US,0.54,996002.77,1533844,Yes
0,25609,US,0.16,691683.6,802353,Yes
0,25615,US,0.42,483161.85,686090,Yes
0,25616,US,0.48,844026.92,1249160,Yes
0,25622,US,0.52,608232.98,924514,Yes
0,25624,US,0.22,114466.68,139649,Yes
0,25629,US,0.96,541568.06,1061473,Yes
0,25634,US,0.27,310629.37,394499,Yes
0,25643,US,0.51,647889.72,978313,Yes
0,25656,US,0.23,260979.93,321005,Yes
0,25659,US,0.34,193636.1,259472,Yes
0,25665,US,0.27,498126.49,632621,Yes
0,25669,US,0.98,246126.59,487331,Yes
0,25672,US,0.35,423581.75,571835,Yes
0,25679,US,0.9,869022.85,1651143,Yes
0,25684,US,0.49,234448.73,349329,Yes
0,25685,US,0.05,730809.2,767350,Yes
0,25702,US,0.01,806840.37,814909,Yes
0,25709,US,0.45,516562.08,749015,Yes
0,25725,US,0.05,222481.88,233606,Yes
0,25748,US,0.57,373939.99,587086,Yes
0,25754,US,0.3,637969.73,829361,Yes
0,25755,US,0.8,372779.81,671004,Yes
0,25760,US,0.62,220507.55,357222,Yes
0,25762,US,0.03,188131.01,193775,Yes
0,25769,US,0.96,253765.17,497380,Yes
0,25773,US,0.73,606056.28,1048477,Yes
0,25788,US,0.22,138363.03,168803,Yes
0,25794,US,0.57,394807.38,619848,Yes
0,25795,US,0.02,382410.26,390058,Yes
0,25798,US,0.73,502571.16,869448,Yes
0,25803,US,0.84,119940.99,220691,Yes
0,25816,US,0.9,814071.96,1546737,Yes
0,25835,US,0.82,322511.85,586972,Yes
0,25839,US,0.14,769640.28,877390,Yes
0,25840,US,0.76,518488.11,912539,Yes
0,25842,US,0.58,706531.98,1116321,Yes
0,25876,US,0.07,306259.53,327698,Yes
0,25877,US,0.58,162191.26,256262,Yes
0,25882,US,0.77,455152.8,805620,Yes
0,25892,US,0.37,760143.41,1041396,Yes
0,25908,US,0.78,502465.99,894389,Yes
0,25909,US,0.82,505006.84,919112,Yes
0,25930,US,0.68,771695.56,1296449,Yes
0,25946,US,0.17,562738.38,658404,Yes
0,25947,US,0.78,762329.39,1356946,Yes
0,25950,US,0.2,713199.48,855839,Yes
0,25957,US,0.39,556014.51,772860,Yes
0,25965,US,0.45,355458.81,515415,Yes
0,25968,US,0.29,675292.55,871127,Yes
0,25970,US,0.41,622019.95,877048,Yes
0,25971,US,0.56,637884.4,995100,Yes
0,25984,US,0.2,686753.16,824104,Yes
0,25985,US,0.23,611442.82,752075,Yes
0,26008,US,0.95,292547.81,570468,Yes
0,26011,US,0.35,191725.85,258830,Yes
0,26012,US,0.93,663740.78,1281020,Yes
0,26016,US,0.67,984625.72,1644325,Yes
0,26018,US,0.83,945063.46,1729466,Yes
0,26038,US,0.24,493514.26,611958,Yes
0,26040,US,0.58,256483.42,405244,Yes
0,26044,US,0.37,854098.52,1170115,Yes
0,26078,US,0.99,922964.19,1836699,Yes
0,26090,US,0.19,330624.4,393443,Yes
0,26095,US,0.23,802241.87,986758,Yes
0,26100,US,0.64,409198.94,671086,Yes
0,26120,US,0.05,271953.24,285551,Yes
0,26124,US,0.44,733692.12,1056517,Yes
0,26128,US,0.52,720829.2,1095660,Yes
0,26141,US,0.57,495365.95,777725,Yes
0,26152,US,0.39,914371.61,1270977,Yes
0,26162,US,0.46,697183.59,1017888,Yes
0,26165,US,0.51,693645.0,1047404,Yes
0,26189,US,0.26,147699.11,186101,Yes
0,26202,US,0.47,818999.05,1203929,Yes
0,26203,US,0.1,404246.68,444671,Yes
0,26227,US,0.01,297630.04,300606,Yes
0,26258,US,0.74,743074.15,1292949,Yes
0,26262,US,0.12,361779.82,405193,Yes
0,26263,US,0.83,505169.29,924460,Yes
0,26268,US,0.85,155890.87,288398,Yes
0,26276,US,0.82,673526.43,1225818,Yes
0,26290,US,0.01,781811.31,789629,Yes
0,26315,US,0.94,911382.88,1768083,Yes
0,26319,US,0.51,458987.94,693072,Yes
0,26322,US,0.7,652442.16,1109152,Yes
0,26328,US,0.06,402568.65,426723,Yes
0,26346,US,0.28,994617.94,1273111,Yes
0,26351,US,0.6,774993.05,1239989,Yes
0,26380,US,0.94,446214.58,865656,Yes
0,26391,US,0.32,447776.04,591064,Yes
0,26400,US,0.71,184752.37,315927,Yes
0,26401,US,0.69,332730.21,562314,Yes
0,26409,US,0.36,271105.63,368704,Yes
0,26430,US,0.42,421882.51,599073,Yes
0,26437,US,0.67,657176.17,1097484,Yes
0,26455,US,0.08,744351.86,803900,Yes
0,26456,US,0.08,409113.98,441843,Yes
0,26459,US,0.95,459283.43,895603,Yes
0,26474,US,0.27,367898.48,467231,Yes
0,26482,US,0.13,793801.93,896996,Yes
0,26486,US,0.65,563501.78,929778,Yes
0,26487,US,0.24,227498.35,282098,Yes
0,26514,US,0.27,635424.05,806989,Yes
0,26520,US,0.27,335319.08,425855,Yes
0,26521,US,0.92,782317.03,1502049,Yes
0,26526,US,0.47,700319.13,1029469,Yes
0,26534,US,0.32,805000.42,1062601,Yes
0,26539,US,0.41,161327.83,227472,Yes
0,26543,US,0.08,942358.6,1017747,Yes
0,26546,US,0.15,324946.19,373688,Yes
0,26552,US,0.94,102243.69,198353,Yes
0,26559,US,0.51,831631.32,1255763,Yes
0,26573,US,0.85,536803.91,993087,Yes
0,26574,US,0.64,376172.99,616924,Yes
0,26576,US,0.47,182726.86,268608,Yes
0,26579,US,0.76,852258.08,1499974,Yes
0,26580,US,0.58,379574.7,599728,Yes
0,26585,US,0.56,681741.71,1063517,Yes
0,26606,US,0.17,980285.58,1146934,Yes
0,26607,US,0.21,445800.63,539419,Yes
0,26629,US,0.18,508835.51,600426,Yes
0,26630,US,0.38,950624.55,1311862,Yes
0,26645,US,0.61,497492.83,800963,Yes
0,26661,US,0.48,378676.52,560441,Yes
0,26668,US,0.28,530266.95,678742,Yes
0,26670,US,0.81,665338.64,1204263,Yes
0,26679,US,0.13,162298.11,183397,Yes
0,26697,US,0.31,581801.25,762160,Yes
0,26707,US,0.45,432933.5,627754,Yes
0,26713,US,0.49,189860.14,282892,Yes
0,26717,US,0.71,679978.74,1162764,Yes
0,26722,US,0.65,172313.07,284317,Yes
0,26728,US,0.36,260465.45,354233,Yes
0,26746,US,0.33,357281.51,475184,Yes
0,26747,US,0.92,924343.34,1774739,Yes
0,26752,US,0.39,679437.12,944418,Yes
0,26754,US,0.5,340323.59,510485,Yes
0,26765,US,0.75,359762.74,629585,Yes
0,26786,US,0.87,283513.16,530170,Yes
0,26788,US,0.52,870793.33,1323606,Yes
0,26794,US,0.32,817784.38,1079475,Yes
0,26816,US,0.44,613065.77,882815,Yes
0,26819,US,0.32,484761.99,639886,Yes
0,26820,US,0.84,556144.3,1023306,Yes
0,26828,US,0.41,383072.2,540132,Yes
0,26835,US,0.28,840582.3,1075945,Yes
0,26837,US,0.99,396953.59,789938,Yes
0,26838,US,0.02,314193.79,320478,Yes
0,26846,US,0.37,217448.77,297905,Yes
0,26854,US,0.34,816115.27,1093594,Yes
0,26859,US,0.74,655292.81,1140209,Yes
0,26882,US,0.97,598544.85,1179133,Yes
0,26885,US,0.2,132976.42,159572,Yes
0,26889,US,0.47,653752.98,961017,Yes
0,26896,US,0.23,335130.95,412211,Yes
0,26897,US,0.72,436131.21,750146,Yes
0,26901,US,0.57,698705.64,1096968,Yes
0,26902,US,0.77,319034.0,564690,Yes
0,26909,US,0.08,252943.57,273179,Yes
0,26925,US,0.25,967748.7,1209686,Yes
0,26937,US,0.71,958423.04,1638903,Yes
0,26947,US,0.88,995498.41,1871537,Yes
0,26964,US,0.83,445318.25,814932,Yes
0,26985,US,0.44,700964.52,1009389,Yes
0,27004,US,0.13,948292.59,1071571,Yes
0,27028,US,0.53,836385.1,1279669,Yes
0,27045,US,0.59,670201.86,1065621,Yes
0,27060,US,0.28,105009.44,134412,Yes
0,27066,US,0.28,689383.87,882411,Yes
0,27076,US,0.94,821232.95,1593192,Yes
0,27078,US,0.98,626327.43,1240128,Yes
0,27099,US,0.74,281818.26,490364,Yes
0,27115,US,0.87,429294.53,802781,Yes
0,27128,US,0.5,916166.15,1374249,Yes
0,27135,US,0.19,122957.02,146319,Yes
0,27136,US,0.56,654026.02,1020281,Yes
0,27140,US,0.62,516991.48,837526,Yes
0,27152,US,0.48,815115.81,1206371,Yes
0,27161,US,0.94,508387.92,986273,Yes
0,27164,US,0.37,858777.63,1176525,Yes
0,27174,US,0.67,294469.72,491764,Yes
0,27187,US,0.81,750758.6,1358873,Yes
0,27195,US,0.91,998913.41,1907925,Yes
0,27221,US,0.8,567307.25,1021153,Yes
0,27231,US,0.94,664118.61,1288390,Yes
0,27234,US,0.71,763343.47,1305317,Yes
0,27243,US,0.33,362590.71,482246,Yes
0,27254,US,0.39,361341.32,502264,Yes
0,27301,US,0.14,315321.3,359466,Yes
0,27308,US,0.95,746926.35,1456506,Yes
0,27333,US,0.29,732531.49,944966,Yes
0,27338,US,0.59,360964.78,573934,Yes
0,27352,US,0.57,438671.4,688714,Yes
0,27357,US,0.01,970124.29,979826,Yes
0,27381,US,0.22,371482.58,453209,Yes
0,27403,US,0.19,798425.57,950126,Yes
0,27405,US,0.95,573008.52,1117367,Yes
0,27409,US,0.55,495963.11,768743,Yes
0,27421,US,0.66,701001.43,1163662,Yes
0,27437,US,0.0,273136.01,273136,No
0,27449,US,0.02,633058.13,645719,Yes
0,27468,US,0.02,633045.05,645706,Yes
0,27503,US,0.83,334842.27,612761,Yes
0,27511,US,0.8,153308.56,275955,Yes
0,27524,US,0.48,575422.22,851625,Yes
0,27538,US,0.62,301330.59,488156,Yes
0,27539,US,0.93,103688.03,200118,Yes
0,27551,US,0.72,725323.1,1247556,Yes
0,27571,US,0.12,362437.16,405930,Yes
0,27573,US,0.57,338045.06,530731,Yes
0,27584,US,0.26,659824.94,831379,Yes
0,27588,US,0.47,458437.66,673903,Yes
0,27604,US,0.86,335048.73,623191,Yes
0,27614,US,0.43,376477.12,538362,Yes
0,27619,US,0.48,583728.64,863918,Yes
0,27622,US,0.3,192477.49,250221,Yes
0,27637,US,0.51,505035.68,762604,Yes
0,27640,US,0.13,629183.28,710977,Yes
0,27651,US,0.64,123096.47,201878,Yes
0,27664,US,0.01,401163.99,405176,Yes
0,27665,US,0.39,738285.77,1026217,Yes
0,27669,US,0.21,307906.65,372567,Yes
0,27676,US,0.08,157382.29,169973,Yes
0,27677,US,0.35,560369.47,756499,Yes
0,27679,US,0.41,590150.09,832112,Yes
0,27705,US,0.4,208718.15,292205,Yes
0,27710,US,0.73,927069.94,1603831,Yes
0,27723,US,0.18,802156.72,946545,Yes
0,27735,US,0.29,471932.01,608792,Yes
0,27757,US,0.95,256962.87,501078,Yes
0,27812,US,0.66,815462.37,1353668,Yes
0,27841,US,0.76,810849.06,1427094,Yes
0,27842,US,0.38,263764.65,363995,Yes
